M1,M2,mM1,mM2,F,R,SCI,H,GA,AG,ABC,ABS,AZI,SO,SO_red,Alb,Sigma,redM1,W,WW,HR,Schultz,Gutman,Mostar,Sz,PI,EE,Energy,SpecRad,Balaban_J,target
136.0,155.0,8.63888888888889,6.0,340.0,13.024877143252587,13.485735208391004,12.600000000000003,28.181244174723542,29.90749231975221,20.82233550981495,21.77912448640251,223.671875,98.48216755649675,59.103941558220356,22.0,30.0,47.0,2326.0,12007.0,95.27157230024876,9797.0,10303.0,405.0,3418.0,794.0,66.34857564118366,34.71473204399309,2.3422742427633807,1.2895871292760095,1.0
126.0,150.0,6.138888888888888,4.944444444444445,322.0,11.20350993820667,11.893983498854865,10.933333333333337,25.449193367154674,26.598091242993704,18.441795452253068,19.767193942584047,212.3125,90.74339867378688,55.10394155822037,18.0,22.0,45.0,1075.0,3398.0,85.8329365079365,4698.0,5116.0,318.0,1959.0,586.0,58.74903520051164,30.604629631337502,2.469513956199408,1.5485995401933108,1.0
112.0,135.0,7.138888888888888,4.666666666666667,292.0,10.113392202930193,10.551762371472426,9.766666666666667,22.35904832695482,23.710348322354495,16.348984679394846,17.397447246235167,190.46875,80.94241505888128,49.75202879546762,16.0,22.0,41.0,831.0,2454.0,74.70634920634922,3465.0,3591.0,263.0,1259.0,444.0,52.78517845937135,27.31279830495378,2.491775563268744,1.812272005769418,1.0
196.0,254.0,14.749999999999998,7.305555555555555,590.0,15.828424018628711,16.43182594693989,14.814285714285717,35.02641241052765,39.27050990342192,26.65603930920986,28.541367397830996,315.012287037037,144.34843481068125,95.6874511342639,46.0,82.0,82.0,2835.0,10515.0,160.76174658674657,11614.0,11804.0,774.0,5004.0,1264.0,87.02367515302834,42.461540368974816,2.739056759411288,1.8127889963909167,1.0
156.0,182.0,8.499999999999998,6.6944444444444455,390.0,14.635361590784806,15.312974554544368,14.300000000000004,32.33139010007655,33.720613593252494,23.391542920558894,24.78965456305776,268.3125,112.28140185191724,67.05478617783902,22.0,26.0,54.0,2837.0,14161.0,115.31995088245088,12104.0,12855.0,562.0,4594.0,1026.0,74.94694985449195,39.77311804114018,2.4851398463560344,1.229781772548048,1.0
134.0,169.0,7.541666666666667,4.868055555555555,382.0,10.976311962521509,11.633602509156262,10.521428571428572,25.051694033998178,27.08423498363863,18.51316966761939,20.004961112214012,221.5079537037037,97.70573695172226,62.68875480986644,26.0,44.0,53.0,1042.0,3264.0,87.99209956709956,4518.0,4876.0,310.0,2160.0,620.0,60.145593181453535,28.921837163923698,2.642240641998403,1.6253242098256202,1.0
166.0,216.0,7.284722222222221,5.736111111111112,460.0,13.168200316231715,14.262784213617211,12.85714285714286,31.360620941062045,32.6770808593591,22.26889732561559,24.66951311335504,292.581375,119.37358488620097,75.56158170939977,24.0,28.0,65.0,1500.0,4766.0,116.0584054834055,6796.0,7657.0,416.0,3362.0,866.0,73.83079553103714,36.829440052873395,2.7250361253368593,1.4336055735503321,1.0
182.0,239.0,13.840277777777777,6.111111111111111,576.0,13.697213628932802,14.32419186029563,12.600000000000003,30.801908188647687,35.59894944748647,24.064419010476225,25.87135445888252,277.8067731481481,135.26940675144016,92.34215779010924,48.0,98.0,80.0,1952.0,6500.0,136.78939393939396,8060.0,8256.0,582.0,3720.0,992.0,78.1186312374947,37.18261569134053,2.7422693370945304,1.8400182261155176,1.0
148.0,190.0,9.354166666666666,5.243055555555555,440.0,11.759821020102445,12.403352554638664,11.126190476190478,26.700627425246445,29.508459457482427,20.072472538694264,21.66967964530235,238.90132407407407,108.64660236611589,71.35393108846344,32.0,60.0,61.0,1316.0,4438.0,100.47391774891774,5592.0,5899.0,356.0,2565.0,698.0,65.09396447202742,32.227394762669356,2.654613404018803,1.622475595421672,1.0
168.0,212.0,11.576388888888888,6.020833333333332,496.0,13.52634667028197,14.181464171412859,12.692857142857147,30.335690492130965,33.93252162700002,23.18862894814411,24.804742969841577,260.41694907407407,123.74555933170454,81.41842619070941,38.0,72.0,69.0,2039.0,7823.0,122.8863247863248,8532.0,8859.0,508.0,3658.0,930.0,74.64039452766673,36.25936101984627,2.6712042003528764,1.6019155608319786,1.0
282.0,355.0,17.416666666666664,9.868055555555554,816.0,22.591044829719756,23.93694942528625,21.39761904761905,51.59053116178991,56.828173932820796,38.89631431580512,41.88462495865349,448.12918518518524,206.61961366731506,134.39085275219043,56.0,106.0,114.0,8906.0,53127.0,247.2817104936687,38912.0,42376.0,1534.0,15288.0,2700.0,124.83876254783729,61.44230387268324,2.7027668328945382,1.062401373690927,1.0
230.0,293.0,14.131944444444441,8.090277777777779,664.0,18.413393469125786,19.520241493313463,17.478571428571435,42.14762965851049,46.14002859547958,31.559930107225682,34.09369065712033,371.1784490740741,168.09087441216283,109.18417531723487,44.0,78.0,93.0,4649.0,22092.0,189.56250342794462,20138.0,21704.0,954.0,8576.0,1756.0,101.70378721333896,50.01401106130622,2.702691212015586,1.2659670282495044,1.0
66.0,77.0,4.194444444444445,2.916666666666667,166.0,6.287693700234705,6.513599253391422,6.1000000000000005,13.651234396021964,14.391883981397136,9.996954192534382,10.497623888054944,112.921875,47.61681810728152,28.500621096103206,8.0,12.0,23.0,238.0,576.0,35.14285714285715,983.0,1009.0,89.0,355.0,157.0,32.14791539349092,16.88687112740167,2.3833812914719346,1.917427929720735,1.0
114.0,133.0,6.777777777777779,4.861111111111111,288.0,10.647867045540842,11.105129116855034,10.333333333333336,23.396035182486024,24.67030887673433,17.13697168962116,18.08302082799121,191.6875,82.31189835684553,49.5738832105943,16.0,22.0,40.0,979.0,3081.0,78.46111111111111,4090.0,4242.0,304.0,1514.0,497.0,54.73350281419291,28.34750392009879,2.453846965113654,1.7503235821412226,1.0
94.0,106.0,7.368055555555555,3.7777777777777772,260.0,8.35497382672739,8.591308017391086,7.800000000000002,17.881653265650154,20.291629220293974,14.040595372443844,14.57307689842717,130.25636574074073,69.80389670824498,44.92787578245394,26.0,48.0,36.0,628.0,1990.0,55.894444444444446,2542.0,2560.0,182.0,864.0,312.0,44.386411269618975,21.224099615747033,2.3736541543214225,1.8465569424952355,1.0
68.0,76.0,8.555555555555554,4.027777777777779,174.0,7.488799625043069,7.206684755924204,7.033333333333333,14.231916431223757,15.862644847335446,10.882400458683406,10.857361044936972,115.0625,49.972958272788176,30.436125993857228,14.0,22.0,24.0,441.0,1214.0,45.130952380952394,1524.0,1299.0,166.0,441.0,210.0,36.10648579445578,18.517497043723218,2.32065540003697,4.6047517163413,1.0
134.0,150.0,7.506944444444445,6.083333333333334,334.0,13.15139700539098,13.605129116855034,12.833333333333334,28.301245945029834,29.758249025474356,20.724876253892234,21.61855473392394,222.75,97.03816451667542,57.39456672652162,22.0,34.0,45.0,2179.0,10195.0,95.78144216894216,9212.0,9728.0,488.0,2660.0,766.0,66.22025179365768,34.97842250483887,2.36871590917164,1.3800252922513236,1.0
88.0,106.0,4.666666666666667,3.4444444444444446,228.0,7.75402019542349,8.210701925855117,7.533333333333335,17.57041798447505,18.474366886035767,12.784941202760692,13.705400364762056,148.3125,63.45323677151056,38.85910656847546,12.0,16.0,32.0,408.0,1089.0,49.68095238095238,1758.0,1878.0,124.0,723.0,259.0,40.95124247546807,21.10552991990304,2.489852627192983,1.7048062973958604,1.0
88.0,107.0,6.506944444444445,3.875,240.0,8.108226125916318,8.30277355168092,7.757142857142858,17.331699633029434,18.74023522890088,12.87126279012546,13.526637098057636,147.59699999999998,64.1420530647732,40.05219360105147,18.0,26.0,33.0,458.0,1172.0,54.403571428571425,1834.0,1822.0,190.0,756.0,294.0,41.89264495235204,21.13413871406479,2.510532938985664,2.2036789681884237,1.0
108.0,126.0,5.916666666666667,4.694444444444444,268.0,10.25402019542349,10.710701925855117,10.033333333333335,22.570417984475046,23.474366886035767,16.320475108693433,17.24093427069479,188.3125,77.59537239524153,45.930174380340915,12.0,16.0,37.0,882.0,2780.0,72.70873015873016,3706.0,3867.0,266.0,1385.0,452.0,52.24060178230147,27.545010834223568,2.447633478289314,1.704346993137124,1.0
148.0,198.0,7.965277777777779,4.604166666666666,450.0,10.843824685569807,11.717787857922211,10.278571428571428,25.83379120894634,28.34224206900405,19.213787263312483,21.204786873286007,241.1205787037037,108.25836871007593,72.13762794880073,30.0,54.0,63.0,995.0,2992.0,91.23690476190475,4456.0,4950.0,294.0,1854.0,588.0,64.02578045653864,29.903833303959658,2.775744893163043,1.5107825359658302,1.0
104.0,119.0,8.027777777777779,4.75,266.0,10.007239053047545,10.221444691080755,9.566666666666666,21.1846655249658,22.906290313053063,15.872588041509122,16.497150841934957,167.671875,75.75944608387361,46.324669813855536,20.0,28.0,37.0,962.0,3336.0,69.56554834054835,3882.0,3902.0,286.0,1368.0,450.0,50.94633179028679,26.09246118496346,2.3524576023707593,1.8898493878211717,1.0
96.0,115.0,5.166666666666667,3.9722222222222228,244.0,8.770856947829097,9.224523025319064,8.566666666666666,19.610826190248503,20.43312543371645,14.158714650613907,15.09402395076646,167.703125,68.97005628194046,41.45803842534135,10.0,14.0,34.0,521.0,1332.0,60.411904761904765,2226.0,2366.0,176.0,928.0,329.0,45.4123775845299,23.668755653219435,2.4617906568975387,1.8486314304100566,1.0
202.0,269.0,9.5,6.215277777777777,608.0,14.766587629811111,16.0811290445124,14.130952380952388,35.618890330300786,38.57828810946514,26.122944426954962,29.01725437424968,333.95557407407415,147.3360830920412,97.49071511921973,40.0,70.0,85.0,2039.0,6536.0,147.71190476190475,9264.0,10457.0,578.0,4883.0,1167.0,86.11973626129131,41.259934042596306,2.8244004121304496,1.4199983434595393,1.0
70.0,73.0,5.833333333333334,3.7500000000000004,164.0,7.681540550352057,7.683281572999748,7.400000000000001,15.476851594032947,16.587825972095704,11.6418778982083,11.718647827314378,114.125,50.91913050651241,29.31590280161041,12.0,18.0,22.0,551.0,1993.0,42.470310245310245,2140.0,2066.0,136.0,668.0,234.0,37.13181478638519,19.6312743987004,2.1783666450288264,1.9798875268172789,1.0
126.0,154.0,5.618055555555555,5.055555555555555,328.0,11.29867839416201,11.97531235945503,11.123809523809525,25.607597132738533,26.446054722522796,18.27798603395243,19.625107323452916,226.62362037037036,90.3939227005224,54.332614644359765,14.0,20.0,45.0,1121.0,3689.0,83.81865079365079,4905.0,5351.0,393.0,1661.0,603.0,60.31840674229476,31.57590084659428,2.5994632982589407,1.499862826565347,1.0
88.0,112.0,5.118055555555555,3.1527777777777777,250.0,7.142700968526966,7.580885168455114,6.823809523809524,16.36868648856064,17.700195783280716,12.12371589441903,13.126166516664123,142.98762499999998,64.09732280036431,41.28826157855124,18.0,26.0,35.0,342.0,883.0,45.09642857142857,1465.0,1553.0,125.0,512.0,224.0,40.79331304090809,19.447756228884753,2.6901809445282843,1.7286705204874133,1.0
106.0,126.0,6.277777777777779,4.388888888888888,272.0,9.66470379794645,10.11895021631898,9.366666666666667,21.43644338825948,22.629067424415016,15.682318012728182,16.643217289249428,179.078125,76.51500936829063,46.51596081796784,14.0,20.0,38.0,733.0,2112.0,69.08333333333334,3076.0,3202.0,248.0,1392.0,438.0,50.203236504684064,25.877892515358113,2.4953330598524994,1.791740607118472,1.0
106.0,127.0,5.756944444444445,4.416666666666666,278.0,9.709361996684969,10.158815778527304,9.457142857142859,21.47362253652297,22.600755260902048,15.639828937987184,16.577900599224378,183.21737037037036,76.58563761221365,46.43311970774812,16.0,24.0,38.0,738.0,2146.0,68.90039682539683,3128.0,3303.0,276.0,1118.0,423.0,50.31400867754793,26.42723809296784,2.500295938286974,1.7767005509425295,1.0
106.0,117.0,9.055555555555555,5.916666666666666,252.0,11.633758915185936,11.587290847460174,11.3,23.419049212107964,24.635726675215572,17.068022004399857,17.381891828094464,192.921875,76.4553843651576,43.86567927809494,14.0,18.0,34.0,1685.0,7994.0,77.74985847485847,6462.0,6166.0,334.0,2049.0,546.0,55.857146594270446,29.787726309173486,2.39063638957462,2.2386588935176572,1.0
102.0,117.0,5.055555555555555,4.472222222222221,248.0,9.826499840494924,10.288632535927308,9.666666666666668,21.663984374917153,22.360907799975827,15.584858756805469,16.450027666135764,178.15625,73.15891591176253,42.74545608584812,12.0,14.0,34.0,812.0,2616.0,66.08531746031747,3476.0,3712.0,256.0,1346.0,444.0,49.743098011349176,26.83860015903417,2.3848106546616736,1.5917909277405347,1.0
106.0,125.0,6.277777777777778,4.361111111111111,272.0,9.647867045540842,10.105129116855034,9.333333333333336,21.396035182486028,22.67030887673433,15.722758127248063,16.66880726561812,175.6875,76.6550441073531,46.74545608584812,16.0,22.0,38.0,719.0,2029.0,69.64642857142857,3037.0,3193.0,245.0,1217.0,418.0,50.17434367094423,25.74325657486596,2.4566728475991164,1.8114902098173697,1.0
114.0,135.0,9.13888888888889,5.361111111111112,294.0,11.006437715248111,11.195720144626042,10.566666666666666,23.228495080981507,24.8638468540346,17.12504114580269,17.881717651001164,197.234375,82.59517468202297,50.28646555008754,16.0,24.0,41.0,1138.0,3791.0,81.87460317460318,4434.0,4275.0,318.0,1582.0,514.0,55.86166609745609,28.338489392955605,2.5345341067713596,2.17172475899914,1.0
150.0,193.0,9.965277777777777,5.104166666666665,452.0,11.632499820164618,12.287036980412942,10.892857142857148,26.510073294119987,29.736579636301457,20.250812023656746,21.841336068985523,233.04194907407413,110.54375199586198,73.53207667333675,34.0,66.0,63.0,1265.0,4064.0,101.97348484848484,5364.0,5647.0,362.0,2504.0,698.0,65.30871804249081,31.34156349499124,2.668715643799616,1.6880805787319109,1.0
74.0,85.0,4.694444444444445,3.4722222222222223,182.0,7.308861750289882,7.524342018617059,7.133333333333335,15.667405725159401,16.359705793276678,11.342218069686181,11.875160802854749,130.15625,53.26462156388561,31.380397903856387,10.0,12.0,25.0,388.0,1142.0,42.205555555555556,1574.0,1579.0,114.0,551.0,210.0,36.708358200296544,19.24971808258677,2.415036899105322,1.8007797972367867,1.0
164.0,216.0,11.777777777777777,5.48611111111111,510.0,12.425228591747794,13.066201636632996,11.514285714285718,28.192572190657213,32.121966671224236,21.796260778280633,23.49737357792678,254.6170324074074,121.30569635262006,81.98854241684994,40.0,78.0,71.0,1497.0,4811.0,116.38221500721501,6269.0,6515.0,447.0,2907.0,809.0,70.5971839422703,33.60782601947053,2.722495766763671,1.7780554066827783,1.0
184.0,238.0,11.63888888888889,6.104166666666667,560.0,13.98278311933449,14.847702685539355,13.111904761904764,32.20160602503234,36.08608476282248,24.48137197681409,26.58100686935195,285.86131944444446,135.673146550456,90.75617363926378,44.0,84.0,78.0,2048.0,7240.0,134.87878787878788,8802.0,9401.0,564.0,3959.0,1033.0,79.2360408156453,37.98262370394957,2.7366496316907654,1.5411043996727893,1.0
160.0,207.0,11.076388888888888,5.645833333333332,480.0,12.591224926280434,13.228530623147849,11.811904761904763,28.45940840695732,31.788184059702616,21.603416029211196,23.28943056927236,254.86594907407408,117.690359444544,78.03327268125882,36.0,66.0,67.0,1541.0,5109.0,114.57034632034632,6461.0,6723.0,443.0,2951.0,809.0,70.11402840598439,33.89616068629192,2.697902294214032,1.7305021775535614,1.0
70.0,80.0,4.444444444444445,3.138888888888889,174.0,6.770856947829097,6.999778153927474,6.566666666666666,14.610826190248506,15.433125433716452,10.744501088240812,11.230320645610188,117.53125,50.58527997109021,30.144329926356598,10.0,14.0,24.0,306.0,809.0,38.55476190476191,1268.0,1308.0,102.0,447.0,184.0,34.41124985058103,18.03584961337463,2.3276697956756407,1.8270381918789314,1.0
220.0,281.0,14.861111111111109,7.972222222222221,648.0,17.80805730637297,18.671552599560556,16.780952380952385,39.966411525374504,44.34513155056083,30.300963014883774,32.47139410386743,350.387287037037,161.56338756576272,105.8164413387558,48.0,86.0,90.0,3987.0,16432.0,185.6774225774226,16850.0,17724.0,1020.0,6568.0,1602.0,97.93829719108433,47.94629567419246,2.7338472617068224,1.5354040736217096,1.0
76.0,90.0,2.9444444444444446,3.0555555555555554,188.0,6.932652990377571,7.394205344927391,6.866666666666667,15.838367176906171,16.164965809277263,11.232828269945003,12.072407202906607,134.78125,54.30025432642763,32.03067944372927,8.0,8.0,26.0,298.0,785.0,39.89642857142857,1332.0,1484.0,98.0,483.0,199.0,36.025813700184926,18.854771495042595,2.4305108151801478,1.5865555191169307,1.0
76.0,91.0,2.9444444444444446,3.083333333333333,188.0,6.949489742783179,7.408026444391337,6.9,15.878775382679628,16.123724356957947,11.192388155425121,12.046817226537913,138.171875,54.16021958736513,31.80118417584898,6.0,6.0,26.0,286.0,713.0,40.352380952380955,1274.0,1414.0,102.0,447.0,192.0,36.03640259458348,18.912695556349924,2.450899416153056,1.657530336331192,1.0
124.0,149.0,5.006944444444445,5.111111111111111,316.0,11.383776707420413,12.058382581409708,11.271428571428572,25.703471897291866,26.30701209500059,18.221117082693066,19.52895976159719,223.038625,88.80087542253081,52.63740512685945,14.0,18.0,43.0,1113.0,3650.0,84.42579365079365,4887.0,5353.0,375.0,1766.0,601.0,58.681736392890016,31.64444677889906,2.5292015080441406,1.504757798300911,1.0
162.0,212.0,11.166666666666666,5.611111111111112,498.0,12.54251309055355,13.17383572327726,11.728571428571433,28.356396147641664,31.923522966943523,21.639090735616914,23.338959392129066,258.0430324074074,119.51777208952885,79.95948236392744,38.0,74.0,69.0,1533.0,5074.0,115.20367965367964,6428.0,6689.0,444.0,2954.0,810.0,70.36911582761272,34.229882384145455,2.7107467606525866,1.7387897975280309,1.0
176.0,226.0,12.527777777777777,6.194444444444445,534.0,13.898355138210118,14.543699049587593,12.961904761904766,31.125433810741747,35.19288459808186,23.97919067865891,25.657526135740564,272.7930324074074,130.04023783257603,86.60976390380031,42.0,82.0,74.0,2176.0,8295.0,130.99148351648353,9055.0,9350.0,557.0,3897.0,993.0,77.41113093257371,37.48234716690521,2.711096779988728,1.6566391563860041,1.0
92.0,104.0,8.666666666666668,4.833333333333333,232.0,9.527605765303289,9.481718038460091,9.100000000000001,19.244666410118946,20.83166866591414,14.348984679394848,14.688444479458145,156.296875,67.02977470303063,40.43832029648287,18.0,24.0,32.0,891.0,3187.0,62.53174603174604,3380.0,3182.0,244.0,1114.0,374.0,46.95141591423978,24.317706405826705,2.3816162940243917,2.447971711346702,1.0
