M1,M2,mM1,mM2,F,R,SCI,H,GA,AG,ABC,ABS,AZI,SO,SO_red,Alb,Sigma,redM1,W,WW,HR,Schultz,Gutman,Mostar,Sz,PI,EE,Energy,SpecRad,Balaban_J,dG_hyd
56.0,62.0,5.444444444444445,2.7222222222222223,144.0,5.609060905280623,5.605350962927558,5.266666666666667,11.383285203590841,12.70128505815564,8.841960344163525,8.974020525940672,84.28125,41.21345136626042,25.42955328423773,12.0,20.0,20.0,202.0,495.0,29.852380952380955,760.0,706.0,72.0,298.0,126.0,28.24714559829458,14.383376869909686,2.278413609496446,2.3364450342873475,-9.76
28.0,27.0,4.111111111111111,2.166666666666667,62.0,3.808060412490447,3.549127729379167,3.633333333333333,6.7112352811751075,7.317262334258209,5.059137268047012,4.825214220421861,51.375,20.50237041558832,11.300563079745771,6.0,8.0,8.0,75.0,165.0,14.316666666666666,244.0,195.0,30.0,75.0,42.0,16.96691976501489,8.828427124746192,2.0,2.919612641438553,-2.92
44.0,48.0,3.7222222222222223,2.4444444444444446,104.0,4.842535255101096,4.8272393461533625,4.699999999999999,9.748222136706314,10.277222888638047,7.140017497086775,7.253170763774541,78.765625,31.771348650164185,18.19348530673794,6.0,8.0,14.0,121.0,263.0,22.383333333333333,460.0,432.0,48.0,184.0,84.0,23.261343660490375,12.857278973510141,2.214319743377536,2.239538805558814,-3.92
40.0,43.0,3.4722222222222223,2.166666666666667,96.0,4.325698502695489,4.313418246689415,4.166666666666667,8.707813930932858,9.31846434095736,6.473350830420108,6.571653958956686,67.375,29.082956264480494,17.00876701224514,8.0,10.0,13.0,90.0,187.0,19.066666666666663,341.0,319.0,25.0,150.0,66.0,20.971923394025076,11.18995723015805,2.193993277712658,2.1804017457062086,-4.27
32.0,31.0,4.361111111111111,2.416666666666667,70.0,4.3080604124904465,4.049127729379167,4.133333333333333,7.7112352811751075,8.31726233425821,5.76624404923356,5.532321001608409,59.375,23.330797540334512,12.714776642118867,6.0,8.0,9.0,108.0,264.0,17.109523809523807,360.0,296.0,38.0,108.0,56.0,19.246508084486482,10.383982834675734,2.015316067192599,2.9548225727898005,-2.28
24.0,24.0,1.5,1.5,48.0,3.0,3.0,3.0,6.0,6.0,4.242640687119286,4.242640687119286,48.0,16.970562748477143,8.485281374238571,0.0,0.0,6.0,27.0,42.0,10.0,108.0,108.0,0.0,54.0,24.0,13.696713921428238,8.0,2.0,2.0,-7.4
116.0,138.0,9.229166666666664,5.374999999999999,312.0,10.969674215574168,11.142353399243436,10.5,23.108088645514343,25.00584501207606,17.105620283438107,17.903250850431665,197.46412037037038,84.59245759175514,52.47273545084692,20.0,36.0,43.0,1137.0,3790.0,82.15079365079364,4496.0,4403.0,336.0,1376.0,502.0,56.099246289638856,28.475454125866342,2.5171496848691635,2.122870216680324,-5.74
18.0,16.0,3.0,1.75,34.0,2.914213562373095,2.6547005383792515,2.833333333333333,4.885618083164127,5.121320343559642,3.5355339059327378,3.2760208819388943,40.0,12.95741732923815,6.242640687119285,2.0,2.0,4.0,35.0,70.0,8.7,110.0,85.0,12.0,35.0,20.0,12.194901425440477,6.987918414869869,1.8019377358048385,2.3390923149762908,-6.69
20.0,19.0,3.611111111111111,1.6666666666666667,46.0,2.808060412490447,2.5491277293791677,2.6333333333333333,4.7112352811751075,5.317262334258209,3.644923705673916,3.4110006580487657,35.375,14.845516166095939,8.47213595499958,6.0,8.0,6.0,31.0,54.0,9.083333333333332,94.0,69.0,16.0,31.0,20.0,12.407305943380177,6.898979485566356,1.9318516525781362,2.7541847860376616,2.51
30.0,31.0,2.361111111111111,1.6666666666666665,68.0,3.393846850117352,3.3944271909999157,3.3,6.825617198010981,7.195941990698567,5.059137268047012,5.084727244415705,51.375,21.68708871008112,12.128990204491961,4.0,6.0,9.0,42.0,71.0,12.916666666666666,163.0,157.0,11.0,78.0,36.0,16.18960238097852,8.720566232730448,2.1010029896154583,2.1229179499593664,-5.51
20.0,18.0,3.611111111111111,1.5833333333333333,46.0,2.770055610029662,2.5245638646895836,2.5666666666666664,4.654655746264211,5.390681974697982,3.7543135054150953,3.4732672819907515,30.75,14.99460169804673,8.650281539872886,6.0,10.0,6.0,32.0,58.0,9.0,98.0,73.0,14.0,32.0,20.0,12.397923494716462,6.155367074350508,1.9021130325903077,2.6272148478988635,-3.34
42.0,45.0,4.083333333333334,2.0,108.0,4.181540550352056,4.183281572999747,3.9,8.476851594032942,9.587825972095702,6.692130429902464,6.768900359008543,58.125,31.12014063328907,19.41640786499874,12.0,18.0,15.0,84.0,159.0,19.499999999999996,315.0,291.0,27.0,144.0,66.0,21.17608116869581,10.12899020449196,2.2360679774997894,2.340851616437875,-0.9
42.0,46.0,4.083333333333334,2.0277777777777777,108.0,4.198377302757663,4.197102672463695,3.933333333333333,8.5172597998064,9.546584519776387,6.651690315382584,6.74331038263985,61.515625,30.980105894226565,19.186912597118447,10.0,16.0,15.0,84.0,160.0,19.53333333333333,315.0,291.0,27.0,144.0,66.0,21.18569143871714,10.792280186226474,2.2458267799378633,2.34622717382778,-16.92
6.0,4.0,2.25,1.0,10.0,1.414213562373095,1.1547005383792517,1.3333333333333333,1.885618083164127,2.1213203435596424,1.4142135623730951,1.1547005383792517,16.0,4.47213595499958,2.0,2.0,2.0,1.0,4.0,5.0,2.5,10.0,6.0,2.0,4.0,2.0,5.356367113217143,2.8284271247461907,1.4142135623730954,1.6329931618554523,-5.0
62.0,73.0,3.9444444444444446,2.666666666666667,158.0,5.787693700234704,6.013599253391422,5.6000000000000005,12.651234396021962,13.391883981397134,9.289847411347834,9.790517106868398,104.921875,44.78839098253533,27.086407533730114,8.0,12.0,22.0,176.0,370.0,31.999999999999996,728.0,747.0,60.0,366.0,142.0,29.78193606289498,15.799892152660123,2.3927562471951065,2.0549101980429936,-2.82
100.0,120.0,6.388888888888889,3.7777777777777772,268.0,8.541713895658194,8.999556307854949,8.133333333333335,19.22165238049701,20.866250867432896,14.417934364616144,15.389573479354898,155.0625,72.88628869471853,46.146524228982244,20.0,28.0,38.0,571.0,1666.0,59.16746031746031,2424.0,2556.0,128.0,1236.0,356.0,45.84658448065318,22.93082415789922,2.466731803970713,1.6883898152564418,-3.37
46.0,52.0,4.333333333333334,2.388888888888889,116.0,4.753218857624056,4.735487636617226,4.533333333333333,9.614247540490753,10.431923427017297,7.208967182308072,7.362560563515719,77.53125,33.519412747959464,20.19348530673794,8.0,12.0,16.0,112.0,222.0,23.03333333333333,418.0,384.0,46.0,181.0,84.0,23.485627035303125,11.981409569829138,2.288245611270737,2.4503444935135583,-4.71
14.0,12.0,2.75,1.5,26.0,2.414213562373095,2.1547005383792515,2.333333333333333,3.885618083164127,4.121320343559642,2.8284271247461903,2.568914100752347,32.0,10.12899020449196,4.82842712474619,2.0,2.0,3.0,20.0,35.0,6.416666666666666,60.0,44.0,8.0,20.0,12.0,9.915316149982342,5.464101615137754,1.7320508075688772,2.19060968716425,-2.56
48.0,54.0,4.944444444444445,2.2222222222222223,128.0,4.609060905280623,4.605350962927558,4.266666666666667,9.38328520359084,10.701285058155639,7.427746781790429,7.559806963567577,68.28125,35.55659711676804,22.60112615949154,12.0,20.0,18.0,111.0,220.0,23.23333333333333,412.0,376.0,32.0,186.0,84.0,23.6888922595993,11.683238505927559,2.302775637731995,2.461968939797749,-1.34
60.0,64.0,4.722222222222222,3.4999999999999996,136.0,6.863703305156274,6.837982111379,6.733333333333333,13.764393465843755,14.245044700517589,9.899494936611669,10.044921240947438,112.0,43.076006356260656,23.901689239237314,8.0,8.0,18.0,336.0,958.0,36.04047619047619,1286.0,1220.0,110.0,435.0,176.0,32.37990037607115,17.394330435250225,2.211610238878067,2.2137851477880957,-5.23
46.0,50.0,4.333333333333334,2.2777777777777777,116.0,4.698377302757664,4.697102672463695,4.433333333333334,9.5172597998064,10.546584519776388,7.358797096569131,7.4504171638263985,69.515625,33.80853301897275,20.60112615949154,10.0,16.0,16.0,117.0,245.0,22.71666666666666,440.0,408.0,44.0,186.0,84.0,23.465052101041948,11.908678249899129,2.2428379003362333,2.3198475089677144,-9.62
30.0,28.0,3.75,2.5,58.0,4.414213562373095,4.1547005383792515,4.333333333333333,7.885618083164127,8.121320343559642,5.6568542494923815,5.397341225498538,64.0,21.442698703476722,10.485281374238571,2.0,2.0,7.0,120.0,330.0,16.460714285714285,408.0,344.0,32.0,120.0,56.0,19.03365733227704,10.627503029350086,1.9021130325903075,2.595082706793886,-4.09
10.0,8.0,2.5,1.25,18.0,1.914213562373095,1.6547005383792515,1.833333333333333,2.885618083164127,3.121320343559642,2.121320343559643,1.8618073195657994,24.0,7.3005630797457695,3.414213562373095,2.0,2.0,2.0,10.0,15.0,4.333333333333333,28.0,19.0,4.0,10.0,6.0,7.635733837560585,4.47213595499958,1.6180339887498951,1.9747448713915894,1.38
20.0,16.0,4.0625,1.0,68.0,2.0,1.7888543819998317,1.6,3.2,5.0,3.4641016151377544,3.0983866769659336,9.48148148148148,16.492422502470642,12.0,12.0,36.0,9.0,16.0,22.0,7.0,44.0,28.0,12.0,16.0,12.0,10.524391382167263,4.0,2.0,3.0237157840738176,0.08
38.0,40.0,2.861111111111111,2.25,84.0,4.431851652578137,4.418991055689499,4.366666666666666,8.882196732921877,9.122522350258794,6.363961030678929,6.436674182846815,72.0,27.19485742762271,14.779271744364847,4.0,4.0,11.0,94.0,203.0,18.683333333333334,361.0,343.0,33.0,148.0,66.0,20.758832560654838,11.384646120352901,2.148961141749635,2.0778607554610553,-6.79
54.0,58.0,4.833333333333334,2.7777777777777777,132.0,5.698377302757663,5.697102672463695,5.433333333333334,11.5172597998064,12.546584519776387,8.773010658942226,8.864630726199493,85.515625,39.46538726846514,23.429553284237734,10.0,16.0,18.0,212.0,542.0,29.169047619047618,810.0,766.0,74.0,293.0,126.0,28.023533262853995,14.565903310504035,2.2116102388780656,2.195417899477187,-9.13
10.0,8.0,2.5,1.25,18.0,1.914213562373095,1.6547005383792515,1.833333333333333,2.885618083164127,3.121320343559642,2.121320343559643,1.8618073195657994,24.0,7.3005630797457695,3.414213562373095,2.0,2.0,2.0,10.0,15.0,4.333333333333333,28.0,19.0,4.0,10.0,6.0,7.635733837560585,4.47213595499958,1.6180339887498951,1.9747448713915894,-1.83
86.0,101.0,6.868055555555555,3.3472222222222223,244.0,7.399665467030782,7.632771315782928,6.900000000000001,16.014247540490757,18.1819234270173,12.514150174847938,13.082093406947994,126.8142361111111,63.68114678841628,41.255257903517986,18.0,42.0,34.0,405.0,1055.0,49.04047619047619,1618.0,1596.0,134.0,560.0,236.0,39.86794540409815,19.544244532651554,2.4967105581999856,2.087219653513601,-9.01
62.0,62.0,7.694444444444445,3.5000000000000004,154.0,6.913591357920935,6.683281572999748,6.4,13.074927805386261,15.05192758723346,10.555833735058739,10.304434264941282,84.25,46.263827863286586,28.24483498974493,18.0,30.0,21.0,424.0,1292.0,38.49761904761905,1486.0,1290.0,136.0,424.0,182.0,33.5433886148925,16.6852686573156,2.157647418265978,3.8356926683425128,-8.84
6.0,4.0,2.25,1.0,10.0,1.414213562373095,1.1547005383792517,1.3333333333333333,1.885618083164127,2.1213203435596424,1.4142135623730951,1.1547005383792517,16.0,4.47213595499958,2.0,2.0,2.0,1.0,4.0,5.0,2.5,10.0,6.0,2.0,4.0,2.0,5.356367113217143,2.8284271247461907,1.4142135623730954,1.6329931618554523,-1.91
18.0,16.0,3.0,1.75,34.0,2.914213562373095,2.6547005383792515,2.833333333333333,4.885618083164127,5.121320343559642,3.5355339059327378,3.2760208819388943,40.0,12.95741732923815,6.242640687119285,2.0,2.0,4.0,35.0,70.0,8.7,110.0,85.0,12.0,35.0,20.0,12.194901425440477,6.987918414869869,1.8019377358048385,2.3390923149762908,2.48
10.0,8.0,2.5,1.25,18.0,1.914213562373095,1.6547005383792515,1.833333333333333,2.885618083164127,3.121320343559642,2.121320343559643,1.8618073195657994,24.0,7.3005630797457695,3.414213562373095,2.0,2.0,2.0,10.0,15.0,4.333333333333333,28.0,19.0,4.0,10.0,6.0,7.635733837560583,4.47213595499958,1.6180339887498947,1.9747448713915894,-2.33
30.0,30.0,5.173611111111111,1.5,96.0,2.9433756729740645,2.719605259509101,2.4857142857142853,5.121794126179664,7.069764047840349,4.87656659757667,4.583157824826062,27.68511111111111,23.693872197189744,16.605551275463988,14.0,36.0,13.0,42.0,69.0,12.500000000000002,126.0,90.0,26.0,42.0,30.0,15.326357664785338,6.602720495543139,2.1753277471610755,3.541196965079901,-1.23
60.0,67.0,6.145833333333334,2.5277777777777777,174.0,5.40970216816285,5.416707931972797,4.919047619047619,11.040977714632751,13.15224695247898,9.078767170176077,9.20514786390627,79.0757361111111,45.18714511091117,29.792463872582434,18.0,40.0,24.0,186.0,415.0,30.883333333333333,690.0,630.0,74.0,285.0,126.0,28.685000667266507,13.258896629446475,2.3644374069765313,2.565300111533206,-15.46
42.0,47.0,4.083333333333334,2.055555555555556,108.0,4.215214055163271,4.210923771927642,3.966666666666667,8.557668005579858,9.505343067457071,6.6112502008627025,6.717720406271157,64.90625,30.84007115516406,18.95741732923815,8.0,14.0,15.0,82.0,151.0,19.666666666666664,307.0,283.0,31.0,140.0,66.0,21.195751125405685,10.891330678669735,2.2638209778523968,2.413324848196347,-5.21
24.0,22.0,3.861111111111111,1.8333333333333333,54.0,3.270055610029662,3.0245638646895836,3.0666666666666664,5.654655746264211,6.390681974697982,4.461420286601642,4.180374063177299,38.75,17.823028822792917,10.06449510224598,6.0,10.0,7.0,52.0,108.0,11.483333333333333,166.0,130.0,20.0,52.0,30.0,14.677511786966832,7.7274066103125465,1.9318516525781364,2.678257743164726,-2.79
50.0,57.0,2.2222222222222223,2.2777777777777777,118.0,4.966326495188786,5.197102672463695,4.933333333333334,10.919183588453084,11.082482904638631,7.737734478532144,8.157523945012946,91.390625,35.635408537452385,20.257980408983922,4.0,4.0,16.0,109.0,215.0,23.9,470.0,505.0,32.0,243.0,96.0,24.77505352922978,13.683238505927559,2.302775637731995,1.9253677344386608,-5.72
6.0,4.0,2.25,1.0,10.0,1.414213562373095,1.1547005383792517,1.3333333333333333,1.885618083164127,2.1213203435596424,1.4142135623730951,1.1547005383792517,16.0,4.47213595499958,2.0,2.0,2.0,1.0,4.0,5.0,2.5,10.0,6.0,2.0,4.0,2.0,5.356367113217143,2.8284271247461907,1.4142135623730954,1.6329931618554523,-1.14
18.0,16.0,3.0,1.75,34.0,2.914213562373095,2.6547005383792515,2.833333333333333,4.885618083164127,5.121320343559642,3.5355339059327378,3.2760208819388943,40.0,12.95741732923815,6.242640687119285,2.0,2.0,4.0,35.0,70.0,8.7,110.0,85.0,12.0,35.0,20.0,12.194901425440477,6.987918414869869,1.8019377358048385,2.3390923149762908,-1.64
20.0,20.0,1.25,1.25,40.0,2.5,2.5,2.5,5.0,5.0,3.5355339059327378,3.5355339059327378,40.0,14.142135623730951,7.0710678118654755,0.0,0.0,5.0,15.0,20.0,7.5,60.0,60.0,0.0,20.0,10.0,11.496186321883666,6.47213595499958,1.9999999999999987,2.083333333333333,-1.4
60.0,70.0,3.3333333333333335,2.805555555555556,146.0,5.91501490017253,6.129914827617142,5.833333333333333,12.84178852714842,13.16376380257811,9.11150792638536,9.618860683185233,110.78125,42.89124135278926,24.908261948856808,6.0,6.0,20.0,182.0,397.0,31.53333333333333,756.0,779.0,64.0,368.0,142.0,29.568142911985124,16.12942565392836,2.3648709778844017,1.9866905078306745,-2.4
20.0,18.0,3.611111111111111,1.5833333333333333,46.0,2.770055610029662,2.5245638646895836,2.5666666666666664,4.654655746264211,5.390681974697982,3.7543135054150953,3.4732672819907515,30.75,14.99460169804673,8.650281539872886,6.0,10.0,6.0,32.0,58.0,9.0,98.0,73.0,14.0,32.0,20.0,12.397923494716462,6.155367074350508,1.9021130325903077,2.6272148478988635,-3.52
106.0,129.0,9.611111111111109,4.333333333333333,294.0,9.25179531537246,9.463088996174601,8.6,19.84738681872859,22.320087211672647,15.360399772167998,16.103710154807853,161.515625,77.90419256727657,50.40011603271488,20.0,36.0,42.0,729.0,2106.0,69.1265873015873,2874.0,2809.0,252.0,1206.0,408.0,49.360331974541864,24.48478088245335,2.4867918659163046,2.20436576735734,-4.61
124.0,145.0,10.70138888888889,5.222222222222221,344.0,11.146084273381298,11.363119340517665,10.41904761904762,23.614817049350044,26.625411831815594,18.32817446700403,19.04278814657385,187.38823611111115,91.574514659291,58.70072582143924,28.0,54.0,48.0,1212.0,3848.0,88.37738095238095,4758.0,4632.0,386.0,1611.0,566.0,60.052005612663066,28.694970116970133,2.488581939562143,2.276311045748459,-2.45
12.0,9.0,3.111111111111111,1.0,30.0,1.7320508075688776,1.5,1.5,2.598076211353316,3.4641016151377553,2.449489742783178,2.121320343559643,10.125,9.486832980505138,6.0,6.0,12.0,4.0,9.0,12.0,4.5,24.0,15.0,6.0,9.0,6.0,7.829154880351855,3.4641016151377544,1.7320508075688772,2.3237900077244498,-6.69
6.0,4.0,2.25,1.0,10.0,1.414213562373095,1.1547005383792517,1.3333333333333333,1.885618083164127,2.1213203435596424,1.4142135623730951,1.1547005383792517,16.0,4.47213595499958,2.0,2.0,2.0,1.0,4.0,5.0,2.5,10.0,6.0,2.0,4.0,2.0,5.356367113217143,2.8284271247461907,1.4142135623730954,1.6329931618554523,-3.5
46.0,50.0,4.333333333333334,2.2777777777777777,116.0,4.698377302757664,4.697102672463695,4.433333333333334,9.5172597998064,10.546584519776388,7.358797096569131,7.4504171638263985,69.515625,33.80853301897275,20.60112615949154,10.0,16.0,16.0,117.0,245.0,22.716666666666665,440.0,408.0,44.0,186.0,84.0,23.465052101041938,11.908678249899129,2.242837900336233,2.3198475089677144,-8.84
18.0,16.0,3.0,1.75,34.0,2.914213562373095,2.6547005383792515,2.833333333333333,4.885618083164127,5.121320343559642,3.5355339059327378,3.2760208819388943,40.0,12.95741732923815,6.242640687119285,2.0,2.0,4.0,35.0,70.0,8.7,110.0,85.0,12.0,35.0,20.0,12.194901425440477,6.987918414869869,1.8019377358048385,2.3390923149762908,0.29
40.0,44.0,3.4722222222222223,2.1944444444444446,96.0,4.3425352551010965,4.3272393461533625,4.199999999999999,8.748222136706316,9.277222888638047,6.432910715900227,6.5460639825879925,70.765625,28.942921525417994,16.77927174436485,6.0,8.0,13.0,86.0,167.0,19.28333333333333,325.0,303.0,33.0,142.0,66.0,20.982204647916753,11.203557775951705,2.2215832939527687,2.29725588417896,-6.12
30.0,31.0,2.361111111111111,1.6666666666666665,68.0,3.393846850117352,3.3944271909999157,3.3,6.82561719801098,7.195941990698567,5.059137268047012,5.0847272444157054,51.375,21.68708871008112,12.128990204491961,4.0,6.0,9.0,42.0,71.0,12.916666666666666,163.0,157.0,11.0,78.0,36.0,16.189602380978524,8.720566232730448,2.1010029896154583,2.122917949959366,-6.6
10.0,8.0,2.5,1.25,18.0,1.914213562373095,1.6547005383792515,1.833333333333333,2.885618083164127,3.121320343559642,2.121320343559643,1.8618073195657994,24.0,7.3005630797457695,3.414213562373095,2.0,2.0,2.0,10.0,15.0,4.333333333333333,28.0,19.0,4.0,10.0,6.0,7.635733837560585,4.47213595499958,1.6180339887498951,1.9747448713915894,-3.84
56.0,65.0,3.0833333333333335,2.4722222222222223,138.0,5.377010097711746,5.605350962927558,5.2666666666666675,11.785208992237525,12.237183443017884,8.51379094493999,8.974020525940672,98.15625,40.211899759993855,23.672193971357014,6.0,8.0,19.0,140.0,285.0,27.849999999999998,590.0,618.0,48.0,300.0,118.0,27.278488539440634,14.49535709032105,2.351365126324358,1.993176049339423,-7.67
28.0,26.0,4.111111111111111,2.0833333333333335,62.0,3.770055610029662,3.5245638646895836,3.5666666666666664,6.654655746264211,7.390681974697982,5.16852706778819,4.887480844363847,46.75,20.651455947539105,11.478708664619074,6.0,10.0,8.0,79.0,185.0,14.1,260.0,211.0,26.0,79.0,42.0,16.957097116180837,8.762572535069648,1.9498558243636481,2.7158427612932585,-2.64
50.0,51.0,6.423611111111111,2.916666666666667,136.0,5.515167193676994,5.26005150130681,5.1000000000000005,10.196853364339233,11.938582677817852,8.205401637988984,8.00740072076028,72.11574074074073,37.6928535768228,23.62511840008253,16.0,34.0,18.0,233.0,654.0,27.57261904761905,800.0,679.0,74.0,233.0,110.0,26.7336666527004,13.544150288475247,2.179190124517679,3.423219820204003,-9.84
