M1,M2,mM1,mM2,F,R,SCI,H,GA,AG,ABC,ABS,AZI,SO,SO_red,Alb,Sigma,redM1,W,WW,HR,Schultz,Gutman,Mostar,Sz,PI,EE,Energy,SpecRad,Balaban_J,logS
100.0,118.0,7.777777777777777,4.638888888888888,258.0,9.578917360319545,9.773650754698231,9.200000000000001,20.32206147142361,21.75038776797466,14.975211231541632,15.676597484069037,171.078125,72.50186394905164,44.27332013084856,16.0,22.0,36.0,798.0,2527.0,66.17539682539683,3188.0,3165.0,248.0,1234.0,408.0,48.69812082250537,25.65869627753387,2.41568567516935,1.9930177172891395,-0.85
10.0,8.0,2.5,1.25,18.0,1.914213562373095,1.6547005383792515,1.833333333333333,2.885618083164127,3.121320343559642,2.121320343559643,1.8618073195657994,24.0,7.3005630797457695,3.414213562373095,2.0,2.0,2.0,10.0,15.0,4.333333333333333,28.0,19.0,4.0,10.0,6.0,7.635733837560585,4.47213595499958,1.6180339887498951,1.9747448713915894,-2.29
68.0,74.0,6.194444444444445,3.5833333333333335,168.0,7.151397005390978,7.126836493378832,6.833333333333334,14.415627861865717,15.636928681914725,10.825381317280574,11.021987574353727,110.75,49.680631154722406,29.774893337370994,16.0,20.0,23.0,384.0,1077.0,41.10714285714286,1437.0,1329.0,117.0,544.0,204.0,35.08682195332648,17.865904429701043,2.307201990043687,2.4290572267592476,-3.04
10.0,8.0,2.5,1.25,18.0,1.914213562373095,1.6547005383792515,1.833333333333333,2.885618083164127,3.121320343559642,2.121320343559643,1.8618073195657994,24.0,7.3005630797457695,3.414213562373095,2.0,2.0,2.0,10.0,15.0,4.333333333333333,28.0,19.0,4.0,10.0,6.0,7.635733837560585,4.47213595499958,1.6180339887498951,1.9747448713915894,0.62
144.0,185.0,9.104166666666666,4.909722222222221,432.0,11.221816217641658,11.87878868994908,10.559523809523814,25.64404789033555,28.581879097922204,19.474755557248898,21.024839488057797,226.27632407407413,105.96726077332048,70.11786311096365,32.0,62.0,60.0,1163.0,3773.0,95.1806277056277,4967.0,5268.0,323.0,2320.0,645.0,62.80430309199435,30.56197760203196,2.6524332536432658,1.633739666428869,-3.817
20.0,18.0,3.611111111111111,1.5833333333333333,46.0,2.770055610029662,2.5245638646895836,2.5666666666666664,4.654655746264211,5.390681974697982,3.7543135054150953,3.4732672819907515,30.75,14.99460169804673,8.650281539872886,6.0,10.0,6.0,32.0,58.0,9.0,98.0,73.0,14.0,32.0,20.0,12.397923494716462,6.155367074350508,1.9021130325903077,2.6272148478988635,-0.29
78.0,89.0,4.944444444444445,3.6666666666666665,190.0,7.787693700234705,8.013599253391423,7.6000000000000005,16.651234396021962,17.391883981397136,12.118274536094026,12.618944231614588,136.921875,56.1020994815201,32.74326178322249,8.0,12.0,26.0,448.0,1300.0,46.787301587301585,1852.0,1909.0,156.0,682.0,260.0,38.89794934079211,21.24671411311015,2.3277828225263213,1.8356173461816296,-2.85
42.0,46.0,4.083333333333334,2.0277777777777777,108.0,4.198377302757663,4.197102672463695,3.9333333333333336,8.5172597998064,9.546584519776387,6.6516903153825835,6.743310382639851,61.515625,30.980105894226565,19.186912597118447,10.0,16.0,15.0,84.0,160.0,19.53333333333333,315.0,291.0,27.0,144.0,66.0,21.18569143871713,10.792280186226476,2.245826779937863,2.34622717382778,-1.19
46.0,50.0,4.333333333333334,2.2777777777777777,116.0,4.698377302757664,4.697102672463695,4.433333333333334,9.517259799806402,10.546584519776388,7.358797096569131,7.4504171638263985,69.515625,33.80853301897275,20.60112615949154,10.0,16.0,16.0,117.0,245.0,22.71666666666666,440.0,408.0,44.0,186.0,84.0,23.465052101041955,11.908678249899133,2.242837900336234,2.3198475089677144,-2.77
78.0,94.0,5.916666666666666,3.3333333333333335,206.0,7.12589765768623,7.343916933783095,6.800000000000001,15.423693409364299,16.66004360583632,11.508627010830192,12.105027073541706,129.84375,56.629765813301965,35.099552952969105,10.0,18.0,29.0,338.0,843.0,44.419047619047625,1365.0,1367.0,129.0,486.0,213.0,37.171200178511995,19.179290169002424,2.473815088163767,2.065898284254142,-0.624
82.0,95.0,6.166666666666666,3.5,214.0,7.575387400469409,7.802453635391254,7.200000000000001,16.30246879204393,17.78376796279427,12.337054135576382,12.888903783834335,127.671875,59.87829715523566,37.202252318983085,16.0,24.0,30.0,419.0,1131.0,48.19761904761905,1694.0,1701.0,148.0,714.0,260.0,39.326431320755816,19.8790809913443,2.395765407339725,1.990785589880273,-6.57
42.0,45.0,6.444444444444445,2.333333333333333,114.0,4.464101615137755,4.224744871391589,4.0,8.196152422706632,9.92820323027551,6.898979485566357,6.692130429902464,54.421875,31.701588022368128,20.485281374238568,12.0,24.0,16.0,121.0,257.0,21.799999999999997,394.0,313.0,56.0,121.0,72.0,22.175182390859888,10.857278973510141,2.2143197433775357,3.813994655333209,-4.92
76.0,82.0,7.145833333333333,3.6249999999999996,206.0,7.442001567141137,7.429511974842612,6.966666666666669,15.046590198765633,17.117567050776383,11.790464366778437,11.973463931391322,111.1111111111111,56.59197739077423,35.70110302003958,22.0,42.0,28.0,452.0,1298.0,45.75119047619048,1690.0,1562.0,138.0,631.0,234.0,37.7925799024325,18.4260910392689,2.3286381537327,2.500272175913679,-4.0
24.0,23.0,3.861111111111111,1.9166666666666667,54.0,3.308060412490447,3.0491277293791677,3.1333333333333333,5.7112352811751075,6.317262334258209,4.352030486860464,4.118107439235313,43.375,17.67394329084213,9.886349517372675,6.0,8.0,7.0,50.0,99.0,11.616666666666667,158.0,122.0,22.0,50.0,30.0,14.68711284067275,7.878462024097665,1.9696155060244167,2.8318199660707846,-0.71
56.0,64.0,3.0833333333333335,2.444444444444444,138.0,5.360173345306138,5.591529863463611,5.233333333333334,11.744800786464067,12.2784248953372,8.55423105945987,8.999610502309366,94.765625,40.351934499056355,23.90168923923731,8.0,10.0,19.0,144.0,305.0,27.633333333333333,608.0,638.0,44.0,308.0,118.0,27.26819170318507,14.426920504436183,2.333243827884395,1.9323192636083937,-0.12
154.0,199.0,7.854166666666666,5.145833333333333,454.0,11.911580361518848,12.78909825805712,11.40714285714286,27.901438237762118,30.269976307581565,20.581969162697217,22.525008440484232,253.71794907407408,112.47080208810816,73.38936613778694,30.0,56.0,63.0,1299.0,4317.0,101.79967532467532,5800.0,6445.0,344.0,2619.0,713.0,66.69146310781707,32.932317881416935,2.6499952116078127,1.4460615555126812,-5.507000000000001
14.0,12.0,2.75,1.5,26.0,2.414213562373095,2.1547005383792515,2.333333333333333,3.885618083164127,4.121320343559642,2.8284271247461903,2.568914100752347,32.0,10.12899020449196,4.82842712474619,2.0,2.0,3.0,20.0,35.0,6.416666666666666,60.0,44.0,8.0,20.0,12.0,9.915316149982342,5.464101615137754,1.7320508075688772,2.19060968716425,-2.96
56.0,64.0,3.0833333333333335,2.444444444444444,138.0,5.360173345306138,5.591529863463611,5.233333333333334,11.744800786464067,12.2784248953372,8.55423105945987,8.999610502309366,94.765625,40.351934499056355,23.90168923923731,8.0,10.0,19.0,144.0,305.0,27.633333333333333,608.0,638.0,44.0,308.0,118.0,27.26819170318507,14.426920504436183,2.333243827884395,1.9323192636083937,-4.4
320.0,399.0,19.409722222222214,11.368055555555555,904.0,26.010750257449796,27.583907311776642,24.711904761904748,59.42244022367611,64.93406182917184,44.57558145328718,48.01084072709833,504.69407407407414,233.8523142377187,150.9612629572316,66.0,106.0,127.0,14940.0,114811.0,285.1345346684669,65989.0,72760.0,1857.0,26173.0,3605.0,142.71844113633355,70.34555219246562,2.696385416127115,0.8329247107918964,-4.081
48.0,52.0,4.423611111111111,2.166666666666667,134.0,4.605171715522539,4.614032450509017,4.285714285714286,9.34933511283733,10.80160442340116,7.486214122840505,7.546564725682125,68.9351111111111,35.89412792676572,22.73454147995595,12.0,30.0,18.0,114.0,233.0,23.016666666666666,430.0,400.0,50.0,177.0,84.0,23.688208958851185,11.788656935474512,2.2882456112707374,2.3892139046437464,-2.51
104.0,113.0,8.444444444444443,5.916666666666667,240.0,11.701907262607799,11.668299791770673,11.433333333333332,23.536852479186088,24.513204324956778,17.068022004399857,17.30917867592658,192.921875,74.71637106025061,41.814329595087955,10.0,14.0,32.0,1650.0,7537.0,77.40097859656683,6320.0,6022.0,352.0,1920.0,546.0,55.63329054546652,30.022012767298154,2.351290591273934,2.3092705044999007,-6.144
72.0,87.0,2.6944444444444446,2.8333333333333335,180.0,6.449489742783179,6.9080264443913375,6.4,14.878775382679628,15.123724356957947,10.485281374238573,11.339710445351365,130.171875,51.33179246261893,30.38697061347588,6.0,6.0,25.0,219.0,490.0,36.98333333333334,984.0,1101.0,68.0,420.0,166.0,33.67577223458441,17.905890120097826,2.468694461209196,1.7616255066046675,-4.38
88.0,104.0,7.027777777777777,3.7222222222222228,234.0,8.002907755397974,8.224523025319064,7.566666666666666,17.208902401601822,18.897227048854205,13.072670487464345,13.679810388393365,137.828125,64.31475363871463,40.38697061347588,16.0,26.0,33.0,494.0,1389.0,53.02896825396826,1984.0,1978.0,168.0,836.0,294.0,41.839698338411054,21.205008274281003,2.421907778085897,2.016708707108245,-7.8
94.0,113.0,7.8888888888888875,3.944444444444445,254.0,8.43042811032654,8.646592415246873,7.933333333333334,18.115336011159716,20.010686134914145,13.80828683935231,14.470716992952399,147.984375,68.75121012219361,43.57168890796869,16.0,28.0,36.0,569.0,1625.0,58.17301587301587,2270.0,2247.0,192.0,955.0,330.0,44.35297152891713,22.663899101667322,2.4430350306592095,2.06900098076126,-8.01
120.0,142.0,7.6388888888888875,5.083333333333334,308.0,11.075387400469408,11.527198506782844,10.700000000000001,24.30246879204392,25.783767962794265,17.87258804150912,18.873927432550246,201.84375,86.74835484032448,52.758601505087114,16.0,24.0,43.0,1092.0,3477.0,84.08452380952382,4563.0,4745.0,363.0,1828.0,580.0,57.26465879769724,29.447228431669426,2.4820652167914665,1.7782147277040985,-3.893
78.0,89.0,4.944444444444445,3.6666666666666665,190.0,7.787693700234704,8.013599253391423,7.6000000000000005,16.651234396021962,17.391883981397136,12.118274536094026,12.618944231614588,136.921875,56.10209948152009,32.74326178322249,8.0,12.0,26.0,448.0,1300.0,46.787301587301585,1852.0,1909.0,156.0,682.0,260.0,38.897949340792096,21.246714113110148,2.327782822526321,1.83561734618163,-1.93
64.0,73.0,5.944444444444445,3.416666666666667,160.0,6.701907262607799,6.668299791770674,6.433333333333334,13.53685247918609,14.513204324956776,9.996954192534382,10.238110864061102,112.921875,46.43209981278872,27.672193971357018,10.0,14.0,22.0,295.0,732.0,38.109523809523814,1100.0,1012.0,112.0,410.0,176.0,32.83698187762657,17.726561965592904,2.3429230827771708,2.581240043558331,-1.66
44.0,43.0,5.111111111111111,3.1666666666666665,94.0,5.8080604124904465,5.549127729379168,5.633333333333334,10.711235281175107,11.31726233425821,7.8875643927932035,7.653641345168053,83.375,31.816078914573076,16.95741732923815,6.0,8.0,12.0,265.0,854.0,26.019841269841272,928.0,807.0,66.0,265.0,110.0,26.085264018717524,14.00741273094275,2.031442113282389,2.974138087660332,-3.39
18.0,16.0,3.0,1.75,34.0,2.914213562373095,2.6547005383792515,2.833333333333333,4.885618083164127,5.121320343559642,3.5355339059327378,3.2760208819388943,40.0,12.95741732923815,6.242640687119285,2.0,2.0,4.0,35.0,70.0,8.7,110.0,85.0,12.0,35.0,20.0,12.194901425440477,6.987918414869869,1.8019377358048385,2.3390923149762908,-2.42
26.0,24.0,3.5,2.25,50.0,3.914213562373095,3.6547005383792515,3.833333333333333,6.885618083164127,7.121320343559642,4.949747468305834,4.69023444431199,56.0,18.61427157873053,9.071067811865476,2.0,2.0,6.0,84.0,210.0,13.742857142857144,280.0,231.0,24.0,84.0,42.0,16.754072029940975,9.517540966287266,1.8793852415718166,2.53006045688352,-0.77
48.0,54.0,4.944444444444445,2.2222222222222223,128.0,4.609060905280622,4.605350962927558,4.266666666666667,9.38328520359084,10.701285058155637,7.427746781790429,7.559806963567576,68.28125,35.55659711676804,22.60112615949154,12.0,20.0,18.0,111.0,220.0,23.23333333333333,412.0,376.0,32.0,186.0,84.0,23.6888922595993,11.683238505927562,2.302775637731996,2.4619689397977487,-5.56
70.0,79.0,4.444444444444445,3.111111111111111,174.0,6.75402019542349,6.985957054463528,6.533333333333334,14.57041798447505,15.474366886035767,10.784941202760692,11.25591062197888,114.140625,50.725314710152716,30.37382519423689,12.0,16.0,24.0,315.0,878.0,38.40873015873016,1302.0,1339.0,96.0,555.0,198.0,34.319108806448895,18.121287388738583,2.3162654578266073,1.7803213096112547,-2.7
22.0,20.0,3.25,2.0,42.0,3.414213562373095,3.1547005383792515,3.333333333333333,5.885618083164127,6.121320343559642,4.242640687119286,3.9831276631254418,48.0,15.785844453984339,7.65685424949238,2.0,2.0,5.0,56.0,126.0,11.15,182.0,146.0,18.0,56.0,30.0,14.47448672760572,8.054678984251696,1.8477590650225744,2.447472887876344,-3.73
68.0,76.0,6.194444444444445,3.638888888888889,168.0,7.185070510202193,7.154478692306727,6.900000000000001,14.496444273412633,15.554445777276092,10.744501088240812,10.970807621616343,117.53125,49.400561676597405,29.315902801610406,12.0,16.0,23.0,390.0,1142.0,41.20198412698413,1461.0,1353.0,109.0,556.0,204.0,35.10763722077843,17.93609767949929,2.3485017904692924,2.4097905567237814,-3.028
78.0,94.0,7.756944444444445,3.7916666666666665,218.0,7.484434885828627,7.432910225370587,7.023809523809525,15.160738181282658,16.934975212900294,11.566439027493542,11.915177135632684,126.972,57.44956605273882,36.57348493643238,20.0,30.0,30.0,398.0,1005.0,48.42738095238096,1468.0,1334.0,164.0,556.0,234.0,38.1002384139337,18.584289988016195,2.4928537348544,2.902557340144697,-2.39
36.0,39.0,3.2222222222222223,1.8611111111111112,88.0,3.804530452640311,3.802675481463779,3.6333333333333333,7.691642601795419,8.350642529077819,5.835193734454857,5.901223825343431,58.140625,26.26357993262259,15.543203766865057,6.0,10.0,12.0,60.0,106.0,16.166666666666664,228.0,214.0,20.0,106.0,50.0,18.69255664280207,9.953959938490609,2.193527085331054,2.2794002709583667,-1.52
40.0,43.0,3.4722222222222223,2.1666666666666665,96.0,4.325698502695489,4.313418246689415,4.166666666666667,8.707813930932858,9.318464340957362,6.473350830420108,6.571653958956686,67.375,29.082956264480494,17.00876701224514,8.0,10.0,13.0,88.0,176.0,19.15,333.0,311.0,29.0,146.0,66.0,20.972148061258352,11.142106483192403,2.2001218589194,2.23165161946076,-2.78
50.0,52.0,5.972222222222222,3.4444444444444446,114.0,6.256748817474191,5.981939884532615,6.033333333333333,11.633840219870441,12.398543232197689,8.55423105945987,8.407871302153794,94.765625,36.24348460516376,20.19348530673794,8.0,10.0,15.0,288.0,827.0,30.882539682539683,996.0,852.0,96.0,288.0,132.0,28.597822295545697,15.499988669945466,2.172342714254444,3.632264013511074,-3.53
22.0,20.0,3.25,2.0,42.0,3.414213562373095,3.1547005383792515,3.333333333333333,5.885618083164127,6.121320343559642,4.242640687119286,3.9831276631254418,48.0,15.785844453984339,7.65685424949238,2.0,2.0,5.0,56.0,126.0,11.15,182.0,146.0,18.0,56.0,30.0,14.47448672760572,8.054678984251696,1.8477590650225744,2.447472887876344,-1.37
154.0,198.0,10.215277777777777,5.437499999999999,460.0,12.170504622625405,12.811600845102527,11.459523809523812,27.566652829030886,30.663159995861683,20.84852900510211,22.486176226230086,245.66694907407413,113.22309358865735,74.76814465083653,34.0,64.0,64.0,1425.0,4757.0,107.40963203463204,6015.0,6302.0,397.0,2759.0,753.0,67.59837942270579,33.006887264415816,2.67061688750655,1.6765695570219428,-3.18
12.0,9.0,3.111111111111111,1.0,30.0,1.7320508075688776,1.5,1.5,2.598076211353316,3.4641016151377553,2.449489742783178,2.121320343559643,10.125,9.486832980505138,6.0,6.0,12.0,4.0,9.0,12.0,4.5,24.0,15.0,6.0,9.0,6.0,7.829154880351855,3.4641016151377544,1.7320508075688772,2.3237900077244498,-1.54
132.0,168.0,7.902777777777777,4.499999999999999,386.0,10.359844450845582,11.025235299355806,9.809523809523812,23.881034745866756,26.291839652302038,17.955917603248785,19.451707303086813,208.33361574074075,96.73492978104797,63.363226303548885,28.0,50.0,54.0,887.0,2604.0,84.36944444444445,3839.0,4130.0,273.0,1841.0,545.0,57.76337178921399,28.175095741416797,2.6295153247543133,1.6754086151371266,-3.48
92.0,106.0,3.9444444444444446,4.055555555555555,220.0,8.932652990377573,9.394205344927391,8.866666666666667,19.83836717690617,20.164965809277263,14.061255394691193,14.900834327652799,166.78125,65.61396282541239,37.68753369322164,8.0,8.0,30.0,657.0,2241.0,55.79170274170274,2868.0,3126.0,156.0,1170.0,362.0,44.96991254894644,24.772324824167708,2.3479406290092304,1.4472448800767412,-7.11
40.0,43.0,3.4722222222222223,2.166666666666667,96.0,4.325698502695489,4.313418246689415,4.166666666666666,8.707813930932858,9.318464340957362,6.473350830420108,6.571653958956686,67.375,29.082956264480494,17.00876701224514,8.0,10.0,13.0,90.0,187.0,19.066666666666663,341.0,319.0,25.0,150.0,66.0,20.971923394025076,11.18995723015805,2.193993277712658,2.1804017457062086,-0.96
2.0,1.0,2.0,1.0,2.0,1.0,0.7071067811865475,1.0,1.0,1.0,0.0,0.0,0.0,1.4142135623730951,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,3.0861612696304874,2.0,1.0,1.0,-0.79
128.0,150.0,10.881944444444445,4.965277777777778,380.0,10.9493252955529,11.18696925453887,10.08809523809524,23.246892362380976,27.130431735440364,18.641096113942183,19.276321131596966,181.9691805555555,95.7766424830821,63.167991677325816,34.0,80.0,52.0,1374.0,5251.0,86.59675324675325,5476.0,5425.0,340.0,1994.0,588.0,59.136642285992586,28.534914917488145,2.4548692104968173,1.9686744534100966,-3.8
126.0,149.0,8.499999999999998,5.250000000000001,328.0,11.46923425058676,11.92162569778276,11.000000000000002,25.128085990054903,26.97970995349283,18.68908462243684,19.71601398984666,205.21875,91.46488080192846,56.4023103353405,20.0,30.0,46.0,1242.0,4129.0,89.22622655122655,5162.0,5338.0,394.0,2071.0,630.0,59.75755976767219,30.210842975732433,2.483853590539979,1.7682757827983895,-5.8389999999999995
60.0,69.0,3.3333333333333335,2.7777777777777777,146.0,5.898178147766923,6.116093728153195,5.800000000000001,12.801380321374962,13.205005254897426,9.15194804090524,9.644450659553925,107.390625,43.03127609185176,25.137757216737104,8.0,8.0,20.0,190.0,441.0,31.176190476190477,792.0,819.0,56.0,384.0,142.0,29.55761512605863,16.111253759255412,2.3426607768961594,1.895164814385573,-4.29
42.0,46.0,4.083333333333334,2.0277777777777777,108.0,4.198377302757663,4.197102672463695,3.933333333333333,8.5172597998064,9.546584519776387,6.6516903153825835,6.743310382639851,61.515625,30.98010589422657,19.186912597118447,10.0,16.0,15.0,84.0,160.0,19.53333333333333,315.0,291.0,27.0,144.0,66.0,21.185691438717157,10.792280186226478,2.2458267799378655,2.34622717382778,-1.4580000000000002
88.0,106.0,7.027777777777777,3.777777777777778,234.0,8.03658126020919,8.252165224246959,7.633333333333334,17.289718813148735,18.814744144215574,12.991790258424585,13.62863043565598,144.609375,64.03468416058963,39.9279800777153,12.0,22.0,33.0,470.0,1239.0,53.88928571428572,1886.0,1878.0,176.0,794.0,294.0,41.860573458648595,21.62257636125967,2.4664082826273166,2.1281053883117353,-7.92
