M1,M2,mM1,mM2,F,R,SCI,H,GA,AG,ABC,ABS,AZI,SO,SO_red,Alb,Sigma,redM1,W,WW,HR,Schultz,Gutman,Mostar,Sz,PI,EE,Energy,SpecRad,Balaban_J,logD
234.0,284.0,10.666666666666663,9.11111111111111,600.0,20.584851333567983,21.94574587032729,20.199999999999996,47.21016548275617,48.84433795021044,33.75550395123781,36.45753440763265,408.65625,167.8558350016555,101.68439747843414,28.0,32.0,84.0,6184.0,32675.0,199.1565788958204,27473.0,30446.0,1255.0,10360.0,2133.0,108.30448691128177,56.59089456971579,2.5693115013453105,1.0532419674830427,3.05
146.0,167.0,9.749999999999998,6.499999999999998,368.0,13.956728795830728,14.404726264080503,13.46666666666667,30.063440907645422,32.030014670011,22.236549072188044,23.266051200943487,239.671875,105.87803511089616,63.983718365973544,26.0,34.0,51.0,2789.0,14848.0,106.00229696773815,11556.0,11938.0,440.0,3951.0,882.0,71.22002154117659,36.77785641298981,2.4264342298247397,1.3382472944409225,2.55
120.0,140.0,7.6388888888888875,5.027777777777777,308.0,11.041713895658193,11.49955630785495,10.633333333333336,24.221652380497005,25.86625086743289,17.953468270548882,18.925107385287628,195.0625,87.02842431844948,53.21759204084769,20.0,28.0,43.0,1254.0,4754.0,80.39823232323232,5256.0,5488.0,310.0,1861.0,558.0,57.330294721239916,29.533303885726955,2.4371444273269596,1.5345765325043788,3.62
182.0,215.0,9.22222222222222,7.472222222222225,460.0,16.601688085973592,17.510077227008058,16.233333333333338,37.25057368852962,38.80309649789111,26.886636711971743,28.704537820951415,311.703125,130.94624764089247,78.82748521258432,26.0,30.0,64.0,4180.0,23886.0,137.35411653190292,18412.0,20256.0,700.0,6900.0,1372.0,86.02459020955595,45.29153812329067,2.4622226374463088,1.0264253787125803,0.29
116.0,139.0,7.388888888888888,4.916666666666667,300.0,10.613392202930193,11.051762371472428,10.266666666666667,23.35904832695482,24.71034832235449,17.056091460581392,18.104554027421713,198.46875,83.77084218362747,51.166242357840716,16.0,22.0,42.0,1021.0,3391.0,77.55119047619047,4282.0,4469.0,312.0,1500.0,505.0,55.085666474766015,28.763369580235455,2.505757734923884,1.6710043047276442,1.06
94.0,105.0,6.916666666666666,4.194444444444445,238.0,9.041713895658194,9.27481143646336,8.633333333333335,19.22165238049701,20.866250867432896,14.539254708175788,15.06140408013136,144.890625,68.64364800759924,41.90388354186295,20.0,28.0,33.0,821.0,3102.0,57.91168831168831,3327.0,3341.0,185.0,1087.0,345.0,46.232451455318056,23.19545446738354,2.3997142841711305,1.6581105435497752,0.9
162.0,188.0,9.361111111111109,6.777777777777779,410.0,14.991203638441373,15.6828378808547,14.533333333333339,33.100427763176626,34.989975224390825,24.3174293012278,25.694007744296165,267.0625,117.14701334547203,70.87664059296569,26.0,34.0,57.0,3389.0,19070.0,117.33457692118682,14660.0,15837.0,562.0,4814.0,1062.0,77.51558714175383,40.5458307064765,2.422633012477955,1.1081658278672764,3.91
114.0,132.0,6.777777777777777,4.888888888888888,288.0,10.652198343190413,11.102050782616724,10.333333333333336,23.371798305850003,24.679372140933182,17.10846211891974,18.07193415678661,189.53125,82.44288230301974,49.8547281614816,20.0,24.0,40.0,1100.0,3949.0,74.96078643578643,4628.0,4846.0,270.0,1518.0,484.0,54.90944755861179,28.379274841607423,2.453198588959141,1.5540078252810274,2.21
178.0,211.0,8.97222222222222,7.166666666666667,452.0,16.080520035918415,16.999334461782425,15.700000000000005,36.23440235939219,37.83527468601159,26.248479616006502,28.03410768733816,302.46875,128.12687130903456,77.36192196720427,24.0,30.0,63.0,3473.0,17072.0,135.3180050341815,15220.0,16650.0,680.0,5770.0,1264.0,83.82573214787244,43.85748307819282,2.446281985980918,1.1553171573935346,2.41
150.0,175.0,7.6388888888888875,6.527777777777778,370.0,14.241514740667455,14.91854736354445,14.000000000000004,31.505772902065562,32.52467160255393,22.575046339631168,23.94756800576134,264.9375,107.56487589031325,63.41107734758563,18.0,20.0,51.0,2535.0,12018.0,110.0976232101232,10983.0,11883.0,543.0,3608.0,937.0,72.5395763267427,38.64734830570536,2.4268652622317246,1.2382369152043156,2.3
56.0,64.0,5.444444444444445,2.8333333333333335,144.0,5.663902460147014,5.64373592708109,5.366666666666667,11.480272944275193,12.58662396539655,8.692130429902464,8.886163925629992,92.296875,40.924331095247126,25.021912431484132,10.0,16.0,20.0,193.0,442.0,30.183333333333334,712.0,645.0,78.0,215.0,115.0,28.356273684593937,14.259255741822003,2.369803310493935,2.5098822160639793,-0.11
242.0,292.0,11.166666666666663,9.611111111111109,616.0,21.584851333567986,22.94574587032729,21.2,49.21016548275617,50.84433795021043,35.169717513610905,37.87174797000574,424.65625,173.5126892511479,104.51282460318032,28.0,32.0,86.0,7271.0,41452.0,209.88289275224258,32065.0,35256.0,1367.0,11947.0,2325.0,112.86388528251764,59.11885978587512,2.569312634905004,1.0216827035188951,3.2
200.0,234.0,13.645833333333329,8.263888888888891,532.0,18.067719128266692,18.74350358598111,17.252380952380953,39.40140636296252,42.81760052973088,29.59235414313206,31.14078532584914,316.3928657407407,146.06059517793,91.11660548359762,40.0,64.0,74.0,5804.0,36664.0,158.61106278052873,24472.0,25759.0,892.0,8741.0,1614.0,94.50214175202875,48.46088899963088,2.4753346384017654,1.1656244950855932,2.77
118.0,143.0,5.118055555555555,4.486111111111111,312.0,10.254968188218726,10.938988672945678,10.038095238095238,23.50005054704962,24.558214101699743,16.965822142917865,18.275315951702662,201.40899537037035,85.12636329580991,52.11226358732499,18.0,26.0,43.0,940.0,3309.0,73.18459595959595,4208.0,4702.0,260.0,1770.0,522.0,54.25903228150808,28.670287751561194,2.514814506822597,1.3611704832199105,1.5
138.0,163.0,6.8888888888888875,5.722222222222223,346.0,12.720346690612276,13.407804598318814,12.466666666666669,28.48960157292813,29.556849790674388,20.522675681292828,21.862924309774993,239.703125,99.08864530896294,59.117086977459365,16.0,20.0,48.0,1743.0,7080.0,97.102331002331,7598.0,8267.0,432.0,2959.0,786.0,65.61432135499876,35.11229201055598,2.4265483886844397,1.3249525196855938,1.0
124.0,142.0,7.888888888888888,5.222222222222221,316.0,11.508040390846979,11.971914108927058,11.06666666666667,25.14083596895009,26.948733772071524,18.74145528077519,19.68339411921156,196.28125,90.13692092132068,55.090796138981375,24.0,32.0,44.0,1484.0,6089.0,83.56208236208236,6254.0,6575.0,336.0,2151.0,607.0,59.585333157724264,30.620683303774676,2.3597768887845945,1.455197136872092,2.39
170.0,201.0,10.312499999999998,6.958333333333334,448.0,15.365010527859457,16.049479247755727,14.819047619047621,33.908383439792146,36.26195274575565,25.090493742010537,26.529881957973533,281.0334907407408,123.43478671176771,75.89148862271121,26.0,46.0,62.0,2836.0,11703.0,133.48019203019203,12036.0,12744.0,778.0,3813.0,1132.0,80.27240889899576,41.551932581673356,2.4904424121380537,1.4894569219701868,2.01
92.0,104.0,6.305555555555555,4.388888888888888,226.0,9.202708600407234,9.418769209616976,8.933333333333335,19.493022923170383,20.555647783975243,14.280034994173551,14.83856770371081,157.53125,66.46642889972816,39.266747421229056,14.0,18.0,31.0,784.0,2785.0,58.591341991342,3202.0,3260.0,214.0,1130.0,368.0,45.95023910389238,24.543137239221906,2.31729811159176,1.7187227366869582,2.71
118.0,134.0,8.868055555555555,5.472222222222223,308.0,11.452038268273206,11.66293833381566,10.985714285714288,24.073320372907624,26.087890576238063,18.011935611598958,18.652352123408328,195.71636111111115,86.18123683395433,52.522580236565915,22.0,40.0,42.0,1343.0,4769.0,84.79880952380952,5340.0,5281.0,390.0,1865.0,588.0,58.01855412765124,30.098823315007092,2.396285615193398,2.019342127202777,1.3
98.0,113.0,7.166666666666666,4.666666666666667,246.0,9.651397005390978,9.851581364770421,9.333333333333334,20.415627861865715,21.636928681914725,14.946701660840217,15.592797660696549,168.921875,70.89383459031885,42.50281539872884,16.0,20.0,34.0,798.0,2511.0,65.75515873015874,3186.0,3157.0,242.0,1225.0,408.0,48.46423669868053,25.799503226706147,2.41319126672632,2.012884545840895,2.8
84.0,98.0,3.4444444444444446,3.5555555555555554,204.0,7.932652990377571,8.394205344927391,7.866666666666668,17.838367176906175,18.164965809277263,12.647041832318099,13.4866207652797,150.78125,59.95710857592001,34.85910656847546,8.0,8.0,28.0,436.0,1252.0,48.30396825396825,1922.0,2114.0,130.0,867.0,286.0,40.41190283982277,22.06955712724028,2.382453651131255,1.5664027235784495,1.4
56.0,58.0,7.736111111111111,2.5000000000000004,178.0,5.1504824541606125,4.930529031436743,4.4523809523809526,9.607412209343792,12.691084391399992,8.72993774870519,8.472451106351029,56.42585185185184,43.712782483170415,30.344320158173844,24.0,62.0,24.0,207.0,511.0,29.03333333333333,696.0,575.0,82.0,207.0,110.0,27.373610413811072,12.20780591390295,2.276388221734683,3.9252031894232204,2.5
96.0,110.0,7.527777777777777,4.166666666666666,250.0,8.96923425058676,9.19688082639117,8.500000000000002,19.128085990054906,20.979709953492833,14.567764278877204,15.145203903503846,147.046875,70.25167736633202,43.67438827398266,20.0,30.0,35.0,726.0,2366.0,60.475793650793655,2936.0,2956.0,220.0,1096.0,368.0,46.37779412593966,23.672712487949955,2.359467751068525,1.8700512887267828,3.6
168.0,195.0,10.22222222222222,6.944444444444445,430.0,15.385050488558726,16.07726507185462,14.833333333333337,33.92604496118761,36.1859172150894,25.133925882155523,26.53609430159258,270.4375,121.86353930707601,74.52034942321907,30.0,40.0,60.0,3612.0,20324.0,123.76496762611313,15272.0,16084.0,584.0,5385.0,1126.0,80.01194391166513,41.09498825113539,2.455521093346447,1.166971251000975,0.12
164.0,192.0,12.263888888888888,6.597222222222223,456.0,14.503855748193212,14.966409025801047,13.671428571428574,31.338534964176393,34.981074264518185,24.131866605132355,25.21181595745616,250.57797685185193,120.86507897633481,76.95383613131014,34.0,72.0,63.0,2546.0,10003.0,127.80797258297258,10392.0,10556.0,722.0,3177.0,1006.0,76.910270576648,38.091547262988925,2.509414797688136,1.8039815752239117,1.75
140.0,166.0,7.499999999999998,5.638888888888889,358.0,12.614193540729628,13.30223178931873,12.266666666666671,28.315218770939104,29.75279178137295,20.632065481034005,21.997904085884866,235.078125,100.97674414582077,61.34658224533966,20.0,26.0,50.0,1663.0,6351.0,98.46166333666335,7160.0,7682.0,424.0,2636.0,749.0,65.91619417094321,34.040071101248834,2.503844259753874,1.4229159770213355,2.78
198.0,230.0,12.58333333333333,8.888888888888891,498.0,18.909748498464037,19.559204956387227,18.36666666666667,40.961808969704734,43.12035883214932,29.824453636459108,31.40843169781363,339.078125,142.96333668224224,85.8854076052108,32.0,38.0,69.0,5580.0,30512.0,167.34778007939772,23202.0,24046.0,1070.0,8538.0,1698.0,96.12982894009782,50.78472017385537,2.4321656607376285,1.342410237677438,4.01
160.0,181.0,10.590277777777775,7.111111111111112,410.0,15.354973826727393,15.816052888782677,14.800000000000004,32.881653265650144,35.29162922029396,24.52587674668241,25.50784801544891,260.42824074074076,116.47294426655719,70.38371990516964,26.0,48.0,56.0,4036.0,25225.0,117.23008418310276,16976.0,17829.0,610.0,4836.0,1067.0,78.28331182352935,40.36181859905641,2.4508181887042455,1.1949482141557335,2.84
204.0,239.0,11.08333333333333,8.666666666666668,512.0,19.012371688496547,19.91832551747192,18.566666666666666,42.11659909231406,43.957797036270364,30.491120303125772,32.349461526625326,350.46875,146.8364473624187,87.89855302444978,28.0,34.0,71.0,5388.0,28220.0,169.78745364113013,23145.0,24807.0,1137.0,8228.0,1778.0,98.0493580887398,50.607104793805114,2.436803337992907,1.2041572427048874,3.27
148.0,179.0,8.97222222222222,5.805555555555555,390.0,12.952397498181154,13.632549469710403,12.46666666666667,29.087677784281443,31.020951405812138,21.436631518143265,22.898200490185072,244.0,107.161264727095,66.53130053983246,22.0,32.0,55.0,1811.0,6992.0,105.4943722943723,7751.0,8257.0,445.0,2899.0,799.0,68.65513913294026,35.15691051859124,2.5228863393273717,1.4375811403184215,4.41
170.0,199.0,10.3125,6.9444444444444455,448.0,15.346686456189992,16.03257981405347,14.78571428571429,33.85510801490289,36.32627602595509,25.11151299416584,26.54438526313763,277.87261111111115,123.66001394385562,76.24612389092991,30.0,50.0,62.0,3547.0,19629.0,125.26358535255596,15106.0,16052.0,570.0,5475.0,1132.0,80.24868300521274,41.16920642004853,2.4326236406530803,1.1786594037783504,3.1
190.0,227.0,10.694444444444441,7.555555555555555,492.0,16.90188724096433,17.81583104271015,16.36666666666667,37.96645316696107,40.144675762770085,27.800592548822184,29.667100849193606,316.0,137.27985375411754,84.19034909195048,28.0,38.0,69.0,3900.0,19001.0,149.99755881373528,16773.0,17972.0,793.0,6159.0,1398.0,88.84137608721959,46.132688654336725,2.5306246301206285,1.2306824068654816,1.9
96.0,113.0,5.166666666666666,3.9166666666666665,244.0,8.737183443017882,9.19688082639117,8.500000000000002,19.530009778701586,20.51560833835508,14.23959487965367,15.145203903503846,160.921875,69.25012576006546,41.917028961101934,14.0,18.0,34.0,595.0,1806.0,57.88809523809525,2562.0,2748.0,178.0,1151.0,360.0,45.408476279223464,23.76146848482163,2.424195671636306,1.6136299512715324,3.0
138.0,169.0,7.861111111111109,5.527777777777778,362.0,12.117723500579764,12.773428908625707,11.766666666666667,27.334811450318796,28.719411586553345,19.73468867106652,21.250063880186833,238.484375,99.45817531590578,61.34658224533966,20.0,24.0,51.0,1359.0,4587.0,97.02070707070706,5798.0,6149.0,400.0,2424.0,700.0,63.89304605747773,32.95399852039728,2.5605491589337017,1.5681752618276283,1.5
154.0,185.0,8.86111111111111,6.4722222222222205,394.0,14.096555450524589,14.762686143400071,13.733333333333338,31.31864012118136,32.75158977467381,22.632065481034005,24.11516765250631,269.25,110.78093460777882,66.95208681182505,18.0,24.0,55.0,2424.0,11057.0,113.12581862581862,10415.0,11167.0,521.0,3694.0,937.0,73.01439698967738,38.49073352951306,2.4973407851295994,1.3035734863996864,2.5
180.0,215.0,9.583333333333332,7.111111111111112,464.0,15.991203638441375,16.90758275224629,15.533333333333339,36.100427763176626,37.98997522439083,26.317429301227794,28.14349748707934,301.234375,129.8749354068299,79.3619219672043,26.0,34.0,65.0,3349.0,15964.0,137.8608760520525,14656.0,16010.0,700.0,5634.0,1264.0,84.04978814858676,43.59477985419427,2.483295888925738,1.2013567667080274,1.87
152.0,172.0,9.638888888888886,7.027777777777778,372.0,15.041713895658196,15.499556307854952,14.633333333333338,32.221652380497,33.86625086743289,23.610322520041258,24.581961634780004,259.0625,109.65584131641907,64.53130053983249,20.0,28.0,51.0,3851.0,24790.0,110.88138890263502,16232.0,17086.0,542.0,4645.0,1002.0,75.56797895460761,39.372575136425134,2.467507354519148,1.1404135244578206,0.98
168.0,204.0,8.833333333333332,6.444444444444444,440.0,14.52920844090216,15.432146616935873,14.100000000000007,33.15700729808753,34.916555583951066,24.086719157926986,25.959910519577715,281.859375,121.24056850064053,74.9411356952117,26.0,32.0,62.0,2433.0,10086.0,123.00734543234543,10689.0,11712.0,563.0,4002.0,1019.0,77.31715848980411,39.74213010691268,2.5267910381459977,1.2665819189727265,2.0
94.0,116.0,5.006944444444445,3.694444444444444,254.0,8.226198749090576,8.672636877991252,7.990476190476191,18.514030742296427,19.559513808582732,13.478068479907662,14.43099027929604,162.60799537037036,67.96032149891258,41.96098375274855,14.0,22.0,35.0,456.0,1176.0,55.41309523809524,1958.0,2092.0,180.0,757.0,302.0,43.49958614756363,22.589764046542985,2.558625698549181,1.8202304784293712,1.71
46.0,51.0,4.333333333333334,2.3055555555555554,116.0,4.715214055163271,4.710923771927642,4.466666666666667,9.55766800557986,10.505343067457071,7.3183569820492504,7.424827187457706,72.90625,33.66849827991026,20.371630891611247,8.0,14.0,16.0,114.0,231.0,22.9,428.0,396.0,48.0,180.0,84.0,23.475339554123405,11.945821561028195,2.2671838628845014,2.3960449098608665,1.09
170.0,202.0,10.833333333333329,7.083333333333334,442.0,15.388580448408861,16.048462191161594,14.83333333333334,33.9456376405673,36.15253702026978,24.943655853374587,26.495360877081097,281.84375,123.17339760190721,75.9345629855922,30.0,38.0,62.0,3065.0,14028.0,130.3556166056166,12968.0,13657.0,662.0,4538.0,1122.0,80.35242160550733,41.06933566802067,2.478425882928603,1.3761601449492442,2.61
182.0,215.0,9.22222222222222,7.416666666666666,460.0,16.580520035918415,17.499334461782425,16.200000000000006,37.23440235939219,38.83527468601158,26.955586397193052,28.741214468524706,310.46875,130.9552984337808,78.77613552957737,24.0,30.0,64.0,3610.0,17239.0,143.08255494505494,15755.0,17157.0,763.0,5841.0,1334.0,86.11081124008545,44.56306647898337,2.4870742896367513,1.2155179086002392,3.68
170.0,209.0,8.92361111111111,6.472222222222222,458.0,14.51076901289768,15.395679305255525,14.066666666666672,33.08987628750961,34.994230461793094,24.046279043407097,25.966940413844124,285.25,123.01262417828472,76.77277032775243,26.0,40.0,64.0,2467.0,10466.0,122.3529748029748,10879.0,11965.0,589.0,3758.0,1015.0,78.96870900273873,40.06727329483333,2.52113975366705,1.2446534608486302,3.12
72.0,80.0,4.083333333333334,3.444444444444444,170.0,7.360173345306137,7.591529863463611,7.233333333333334,15.744800786464067,16.2784248953372,11.382658184206061,11.828037627055558,126.765625,51.66564299804113,29.558543488729693,8.0,10.0,23.0,394.0,1163.0,41.68730158730158,1646.0,1716.0,128.0,610.0,228.0,36.384910371274124,19.757719551078075,2.268622815185244,1.716042639314483,1.32
102.0,109.0,8.805555555555555,5.444444444444444,244.0,11.024075805453153,11.010520919153112,10.600000000000001,22.225073730739258,23.86504886073375,16.66057505173543,16.850498247529277,168.890625,74.20519778243802,43.266747421229056,18.0,26.0,33.0,1612.0,8044.0,71.04443832311479,6217.0,5969.0,275.0,1972.0,500.0,53.53566556932188,27.955016950378205,2.2859395891629366,2.0391548035312046,2.41
